vessel_id,timestamp,latitude,longitude,speed,heading
SYNTH_VESSEL_08,2026-09-01T21:34:06Z,25.110835,54.066331,9.2,246.0
SYNTH_VESSEL_08,2026-09-01T21:38:06Z,25.106689,54.056053,9.3,247.0
SYNTH_VESSEL_08,2026-09-01T21:42:06Z,25.102653,54.045568,9.3,247.5
SYNTH_VESSEL_08,2026-09-01T21:46:06Z,25.098687,54.035014,9.4,248.6
SYNTH_VESSEL_08,2026-09-01T21:50:06Z,25.094872,54.024281,9.5,249.9
SYNTH_VESSEL_08,2026-09-01T21:54:06Z,25.091237,54.013329,9.6,250.4
SYNTH_VESSEL_08,2026-09-01T21:58:06Z,25.087684,54.002288,9.5,251.3
SYNTH_VESSEL_08,2026-09-01T22:02:06Z,25.084296,53.991264,9.5,251.8
SYNTH_VESSEL_08,2026-09-01T22:06:06Z,25.081003,53.980182,9.6,252.5
SYNTH_VESSEL_08,2026-09-01T22:10:06Z,25.077801,53.968956,9.5,253.7
SYNTH_VESSEL_08,2026-09-01T22:14:06Z,25.074826,53.957755,9.5,254.1
SYNTH_VESSEL_08,2026-09-01T22:18:06Z,25.071934,53.946536,9.6,254.6
SYNTH_VESSEL_08,2026-09-01T22:22:06Z,25.069113,53.935228,9.4,255.8
SYNTH_VESSEL_08,2026-09-01T22:26:06Z,25.066541,53.924034,9.3,256.4
SYNTH_VESSEL_08,2026-09-01T22:30:06Z,25.064105,53.912944,9.3,256.9
SYNTH_VESSEL_08,2026-09-01T22:34:06Z,25.061759,53.901797,9.5,257.8
SYNTH_VESSEL_08,2026-09-01T22:38:06Z,25.059527,53.890446,9.5,258.7
SYNTH_VESSEL_08,2026-09-01T22:42:06Z,25.057467,53.879087,9.4,260.1
SYNTH_VESSEL_08,2026-09-01T22:46:06Z,25.055680,53.867772,9.3,260.7
SYNTH_VESSEL_08,2026-09-01T22:50:06Z,25.054017,53.856538,9.2,262.2
SYNTH_VESSEL_08,2026-09-01T22:54:06Z,25.052625,53.845360,9.2,263.0
SYNTH_VESSEL_08,2026-09-01T22:58:06Z,25.051387,53.834192,9.2,263.8
SYNTH_VESSEL_08,2026-09-01T23:02:06Z,25.050279,53.823028,9.2,265.2
SYNTH_VESSEL_08,2026-09-01T23:06:06Z,25.049424,53.811775,9.1,265.9
SYNTH_VESSEL_08,2026-09-01T23:10:06Z,25.048695,53.800625,9.1,266.4
SYNTH_VESSEL_08,2026-09-01T23:14:06Z,25.048056,53.789523,9.2,267.1
SYNTH_VESSEL_08,2026-09-01T23:18:06Z,25.047537,53.778267,9.2,268.4
SYNTH_VESSEL_08,2026-09-01T23:22:06Z,25.047257,53.767068,9.1,269.2
SYNTH_VESSEL_08,2026-09-01T23:26:06Z,25.047119,53.755935,9.0,269.7
SYNTH_VESSEL_08,2026-09-01T23:30:06Z,25.047069,53.744957,9.1,271.0
SYNTH_VESSEL_08,2026-09-01T23:34:06Z,25.047238,53.733852,8.9,272.0
SYNTH_VESSEL_08,2026-09-01T23:38:06Z,25.047590,53.722903,9.0,272.5
SYNTH_VESSEL_08,2026-09-01T23:42:06Z,25.048027,53.711885,9.0,273.2
SYNTH_VESSEL_08,2026-09-01T23:46:06Z,25.048579,53.700823,9.1,274.2
SYNTH_VESSEL_08,2026-09-01T23:50:06Z,25.049327,53.689657,9.2,275.0
SYNTH_VESSEL_08,2026-09-01T23:54:06Z,25.050210,53.678410,9.2,276.0
SYNTH_VESSEL_08,2026-09-01T23:58:06Z,25.051283,53.667167,9.1,277.2
SYNTH_VESSEL_08,2026-09-02T00:02:06Z,25.052552,53.656078,9.2,277.7
SYNTH_VESSEL_08,2026-09-02T00:06:06Z,25.053930,53.644867,9.2,278.9
SYNTH_VESSEL_08,2026-09-02T00:10:06Z,25.055497,53.633787,9.0,279.7
SYNTH_VESSEL_08,2026-09-02T00:14:06Z,25.057179,53.622902,9.0,281.0
SYNTH_VESSEL_08,2026-09-02T00:18:06Z,25.059082,53.612112,8.9,281.9
SYNTH_VESSEL_08,2026-09-02T00:22:06Z,25.061121,53.601399,8.8,282.7
SYNTH_VESSEL_08,2026-09-02T00:26:06Z,25.063262,53.590876,8.9,284.1
SYNTH_VESSEL_08,2026-09-02T00:30:06Z,25.065662,53.580316,9.0,285.5
SYNTH_VESSEL_08,2026-09-02T00:34:06Z,25.068342,53.569669,9.0,286.7
SYNTH_VESSEL_08,2026-09-02T00:38:06Z,25.071225,53.559068,9.0,287.3
SYNTH_VESSEL_08,2026-09-02T00:42:06Z,25.074177,53.548601,9.1,288.4
SYNTH_VESSEL_08,2026-09-02T00:46:06Z,25.077348,53.538050,9.0,289.7
SYNTH_VESSEL_08,2026-09-02T00:50:06Z,25.080690,53.527725,9.1,290.3
SYNTH_VESSEL_08,2026-09-02T00:54:06Z,25.084177,53.517293,9.1,290.9
SYNTH_VESSEL_09,2026-09-01T19:28:32Z,25.516391,54.476213,6.1,341.1
SYNTH_VESSEL_09,2026-09-01T19:32:32Z,25.522832,54.473766,6.3,342.8
SYNTH_VESSEL_09,2026-09-01T19:36:32Z,25.529468,54.471494,6.3,345.0
SYNTH_VESSEL_09,2026-09-01T19:40:32Z,25.536235,54.469489,6.3,346.5
SYNTH_VESSEL_09,2026-09-01T19:44:32Z,25.543008,54.467691,6.4,348.4
SYNTH_VESSEL_09,2026-09-01T19:48:32Z,25.549934,54.466116,6.3,350.2
SYNTH_VESSEL_09,2026-09-01T19:52:32Z,25.556828,54.464793,6.3,351.6
SYNTH_VESSEL_09,2026-09-01T19:56:32Z,25.563690,54.463669,6.3,353.0
SYNTH_VESSEL_09,2026-09-01T20:00:32Z,25.570600,54.462730,6.3,354.7
SYNTH_VESSEL_09,2026-09-01T20:04:32Z,25.577511,54.462021,6.3,356.7
SYNTH_VESSEL_09,2026-09-01T20:08:32Z,25.584514,54.461573,6.4,358.3
SYNTH_VESSEL_09,2026-09-01T20:12:32Z,25.591575,54.461343,6.4,0.5
SYNTH_VESSEL_09,2026-09-01T20:16:32Z,25.598677,54.461412,6.4,2.2
SYNTH_VESSEL_09,2026-09-01T20:20:32Z,25.605766,54.461716,6.4,4.2
SYNTH_VESSEL_09,2026-09-01T20:24:32Z,25.612818,54.462297,6.3,5.6
SYNTH_VESSEL_09,2026-09-01T20:28:32Z,25.619768,54.463047,6.3,6.9
SYNTH_VESSEL_09,2026-09-01T20:32:32Z,25.626703,54.463975,6.4,8.3
SYNTH_VESSEL_09,2026-09-01T20:36:32Z,25.633724,54.465110,6.3,9.9
SYNTH_VESSEL_09,2026-09-01T20:40:32Z,25.640606,54.466448,6.3,11.4
SYNTH_VESSEL_09,2026-09-01T20:44:32Z,25.647419,54.467979,6.4,13.6
SYNTH_VESSEL_09,2026-09-01T20:48:32Z,25.654323,54.469833,6.3,15.2
SYNTH_VESSEL_09,2026-09-01T20:52:32Z,25.661091,54.471879,6.2,17.4
SYNTH_VESSEL_09,2026-09-01T20:56:32Z,25.667688,54.474179,6.2,18.9
SYNTH_VESSEL_09,2026-09-01T21:00:32Z,25.674216,54.476655,6.2,20.7
SYNTH_VESSEL_09,2026-09-01T21:04:32Z,25.680697,54.479379,6.1,22.8
SYNTH_VESSEL_09,2026-09-01T21:08:32Z,25.686949,54.482300,6.2,24.2
SYNTH_VESSEL_09,2026-09-01T21:12:32Z,25.693226,54.485436,6.2,26.2
SYNTH_VESSEL_09,2026-09-01T21:16:32Z,25.699383,54.488803,6.3,27.6
SYNTH_VESSEL_09,2026-09-01T21:20:32Z,25.705596,54.492401,6.2,29.5
SYNTH_VESSEL_09,2026-09-01T21:24:32Z,25.711596,54.496168,6.2,30.7
SYNTH_VESSEL_09,2026-09-01T21:28:32Z,25.717485,54.500056,6.2,32.2
SYNTH_VESSEL_09,2026-09-01T21:32:32Z,25.723313,54.504128,6.3,33.8
SYNTH_VESSEL_09,2026-09-01T21:36:32Z,25.729093,54.508417,6.3,36.0
SYNTH_VESSEL_09,2026-09-01T21:40:32Z,25.734760,54.512981,6.3,37.6
SYNTH_VESSEL_09,2026-09-01T21:44:32Z,25.740293,54.517717,6.4,39.1
SYNTH_VESSEL_09,2026-09-01T21:48:32Z,25.745824,54.522702,6.4,40.3
SYNTH_VESSEL_09,2026-09-01T21:52:32Z,25.751214,54.527773,6.4,42.5
SYNTH_VESSEL_09,2026-09-01T21:56:32Z,25.756455,54.533096,6.4,44.0
SYNTH_VESSEL_09,2026-09-01T22:00:32Z,25.761548,54.538548,6.4,45.5
SYNTH_VESSEL_09,2026-09-01T22:04:32Z,25.766495,54.544134,6.3,47.1
SYNTH_VESSEL_09,2026-09-01T22:08:32Z,25.771242,54.549799,6.4,48.3
SYNTH_VESSEL_09,2026-09-01T22:12:32Z,25.775971,54.555697,6.4,50.0
SYNTH_VESSEL_09,2026-09-01T22:16:32Z,25.780549,54.561763,6.4,52.0
SYNTH_VESSEL_09,2026-09-01T22:20:32Z,25.784888,54.567935,6.2,53.6
SYNTH_VESSEL_09,2026-09-01T22:24:32Z,25.788985,54.574097,6.2,55.7
SYNTH_VESSEL_09,2026-09-01T22:28:32Z,25.792876,54.580437,6.3,57.6
SYNTH_VESSEL_09,2026-09-01T22:32:32Z,25.796646,54.587029,6.3,59.4
SYNTH_VESSEL_09,2026-09-01T22:36:32Z,25.800205,54.593709,6.2,61.4
SYNTH_VESSEL_09,2026-09-01T22:40:32Z,25.803512,54.600454,6.3,63.3
SYNTH_VESSEL_09,2026-09-01T22:44:32Z,25.806644,54.607356,6.4,64.7
SYNTH_VESSEL_09,2026-09-01T22:48:32Z,25.809653,54.614431,6.4,66.2
SYNTH_VESSEL_09,2026-09-01T22:52:32Z,25.812501,54.621614,6.5,67.7
SYNTH_VESSEL_09,2026-09-01T22:56:32Z,25.815238,54.629032,6.5,69.1
SYNTH_VESSEL_09,2026-09-01T23:00:32Z,25.817826,54.636542,6.5,71.1
SYNTH_VESSEL_09,2026-09-01T23:04:32Z,25.820153,54.644091,6.5,72.4
SYNTH_VESSEL_09,2026-09-01T23:08:32Z,25.822343,54.651773,6.6,74.0
SYNTH_VESSEL_09,2026-09-01T23:12:32Z,25.824357,54.659561,6.7,75.7
SYNTH_VESSEL_09,2026-09-01T23:16:32Z,25.826201,54.667576,6.7,77.7
SYNTH_VESSEL_09,2026-09-01T23:20:32Z,25.827789,54.675696,6.9,79.9
SYNTH_VESSEL_09,2026-09-01T23:24:32Z,25.829128,54.684006,6.7,81.5
SYNTH_VESSEL_09,2026-09-01T23:28:32Z,25.830231,54.692189,6.8,83.5
SYNTH_VESSEL_09,2026-09-01T23:32:32Z,25.831076,54.700475,6.9,85.6
SYNTH_VESSEL_09,2026-09-01T23:36:32Z,25.831658,54.708960,7.0,87.8
SYNTH_VESSEL_09,2026-09-01T23:40:32Z,25.831952,54.717526,6.9,89.1
SYNTH_VESSEL_09,2026-09-01T23:44:32Z,25.832075,54.726023,6.8,91.2
SYNTH_VESSEL_09,2026-09-01T23:48:32Z,25.831918,54.734411,6.9,93.4
SYNTH_VESSEL_09,2026-09-01T23:52:32Z,25.831466,54.742931,7.0,94.6
SYNTH_VESSEL_09,2026-09-01T23:56:32Z,25.830845,54.751510,7.0,96.1
SYNTH_VESSEL_09,2026-09-02T00:00:32Z,25.830021,54.760059,6.9,97.5
SYNTH_VESSEL_09,2026-09-02T00:04:32Z,25.829022,54.768461,6.8,98.7
SYNTH_VESSEL_09,2026-09-02T00:08:32Z,25.827882,54.776747,6.9,100.7
SYNTH_VESSEL_09,2026-09-02T00:12:32Z,25.826453,54.785139,7.0,102.2
SYNTH_VESSEL_09,2026-09-02T00:16:32Z,25.824801,54.793624,7.0,103.5
SYNTH_VESSEL_09,2026-09-02T00:20:32Z,25.822979,54.802047,6.9,105.5
SYNTH_VESSEL_09,2026-09-02T00:24:32Z,25.820924,54.810294,7.0,106.9
SYNTH_VESSEL_09,2026-09-02T00:28:32Z,25.818674,54.818500,7.0,108.6
SYNTH_VESSEL_09,2026-09-02T00:32:32Z,25.816203,54.826657,7.1,109.9
SYNTH_VESSEL_09,2026-09-02T00:36:32Z,25.813533,54.834863,7.2,111.8
SYNTH_VESSEL_09,2026-09-02T00:40:32Z,25.810556,54.843123,7.2,113.0
SYNTH_VESSEL_09,2026-09-02T00:44:32Z,25.807457,54.851231,7.2,114.7
SYNTH_VESSEL_10,2026-09-01T19:29:54Z,25.351886,54.315070,11.4,284.9
SYNTH_VESSEL_10,2026-09-01T19:33:54Z,25.355139,54.301564,11.5,284.5
SYNTH_VESSEL_10,2026-09-01T19:37:54Z,25.358345,54.287892,11.4,284.2
SYNTH_VESSEL_10,2026-09-01T19:41:54Z,25.361460,54.274285,11.3,283.8
SYNTH_VESSEL_10,2026-09-01T19:45:54Z,25.364458,54.260767,11.3,283.9
SYNTH_VESSEL_10,2026-09-01T19:49:54Z,25.367459,54.247323,11.3,283.6
SYNTH_VESSEL_10,2026-09-01T19:53:54Z,25.370394,54.233876,11.2,283.9
SYNTH_VESSEL_10,2026-09-01T19:57:54Z,25.373373,54.220534,11.2,283.6
SYNTH_VESSEL_10,2026-09-01T20:01:54Z,25.376297,54.207125,11.2,284.1
SYNTH_VESSEL_10,2026-09-01T20:05:54Z,25.379322,54.193755,11.2,284.3
SYNTH_VESSEL_10,2026-09-01T20:09:54Z,25.382383,54.180421,11.1,284.8
SYNTH_VESSEL_10,2026-09-01T20:13:54Z,25.385534,54.167214,11.1,285.1
SYNTH_VESSEL_10,2026-09-01T20:17:54Z,25.388730,54.154107,11.1,284.9
SYNTH_VESSEL_10,2026-09-01T20:21:54Z,25.391885,54.140972,11.0,285.0
SYNTH_VESSEL_10,2026-09-01T20:25:54Z,25.395057,54.127890,11.0,285.5
SYNTH_VESSEL_10,2026-09-01T20:29:54Z,25.398327,54.114823,11.1,285.0
SYNTH_VESSEL_10,2026-09-01T20:33:54Z,25.401518,54.101608,11.1,284.9
SYNTH_VESSEL_10,2026-09-01T20:37:54Z,25.404681,54.088411,11.1,285.2
SYNTH_VESSEL_10,2026-09-01T20:41:54Z,25.407911,54.075248,11.0,285.2
SYNTH_VESSEL_10,2026-09-01T20:45:54Z,25.411101,54.062207,11.1,285.3
SYNTH_VESSEL_10,2026-09-01T20:49:54Z,25.414367,54.049018,11.2,285.5
SYNTH_VESSEL_10,2026-09-01T20:53:54Z,25.417675,54.035796,11.2,285.5
SYNTH_VESSEL_10,2026-09-01T20:57:54Z,25.421014,54.022506,11.3,285.0
SYNTH_VESSEL_10,2026-09-01T21:01:54Z,25.424254,54.009114,11.4,285.2
SYNTH_VESSEL_10,2026-09-01T21:05:54Z,25.427567,53.995602,11.5,285.1
SYNTH_VESSEL_10,2026-09-01T21:09:54Z,25.430889,53.982000,11.4,285.3
SYNTH_VESSEL_10,2026-09-01T21:13:54Z,25.434228,53.968516,11.4,284.9
SYNTH_VESSEL_10,2026-09-01T21:17:54Z,25.437474,53.955037,11.3,285.2
SYNTH_VESSEL_10,2026-09-01T21:21:54Z,25.440763,53.941664,11.3,285.2
SYNTH_VESSEL_10,2026-09-01T21:25:54Z,25.444037,53.928312,11.2,284.7
SYNTH_VESSEL_10,2026-09-01T21:29:54Z,25.447212,53.914954,11.3,284.8
SYNTH_VESSEL_10,2026-09-01T21:33:54Z,25.450412,53.901574,11.3,284.7
SYNTH_VESSEL_10,2026-09-01T21:37:54Z,25.453587,53.888183,11.1,284.2
SYNTH_VESSEL_10,2026-09-01T21:41:54Z,25.456623,53.874916,11.0,284.1
SYNTH_VESSEL_10,2026-09-01T21:45:54Z,25.459614,53.861773,10.9,284.0
SYNTH_VESSEL_10,2026-09-01T21:49:54Z,25.462551,53.848757,11.0,283.7
SYNTH_VESSEL_10,2026-09-01T21:53:54Z,25.465445,53.835621,11.0,284.2
SYNTH_VESSEL_10,2026-09-01T21:57:54Z,25.468439,53.822477,11.1,284.5
SYNTH_VESSEL_10,2026-09-01T22:01:54Z,25.471533,53.809259,11.2,284.7
SYNTH_VESSEL_10,2026-09-01T22:05:54Z,25.474685,53.795988,11.1,285.2
SYNTH_VESSEL_10,2026-09-01T22:09:54Z,25.477908,53.782859,11.1,285.7
SYNTH_VESSEL_10,2026-09-01T22:13:54Z,25.481235,53.769752,11.1,286.2
SYNTH_VESSEL_10,2026-09-01T22:17:54Z,25.484663,53.756689,11.2,285.7
SYNTH_VESSEL_10,2026-09-01T22:21:54Z,25.488027,53.743458,11.1,286.1
SYNTH_VESSEL_10,2026-09-01T22:25:54Z,25.491458,53.730319,11.1,286.2
SYNTH_VESSEL_10,2026-09-01T22:29:54Z,25.494893,53.717192,11.1,286.4
SYNTH_VESSEL_10,2026-09-01T22:33:54Z,25.498358,53.704127,11.2,286.6
SYNTH_VESSEL_10,2026-09-01T22:37:54Z,25.501917,53.690930,11.3,287.1
SYNTH_VESSEL_10,2026-09-01T22:41:54Z,25.505608,53.677662,11.3,287.0
SYNTH_VESSEL_10,2026-09-01T22:45:54Z,25.509278,53.664348,11.2,287.2
SYNTH_VESSEL_10,2026-09-01T22:49:54Z,25.512968,53.651149,11.2,287.2
SYNTH_VESSEL_10,2026-09-01T22:53:54Z,25.516631,53.638033,11.2,286.9
SYNTH_VESSEL_10,2026-09-01T22:57:54Z,25.520263,53.624827,11.3,286.8
SYNTH_VESSEL_10,2026-09-01T23:01:54Z,25.523894,53.611535,11.3,287.4
SYNTH_VESSEL_10,2026-09-01T23:05:54Z,25.527633,53.598274,11.3,286.9
SYNTH_VESSEL_10,2026-09-01T23:09:54Z,25.531269,53.584996,11.3,287.2
SYNTH_VESSEL_10,2026-09-01T23:13:54Z,25.534969,53.571752,11.2,287.0
SYNTH_VESSEL_10,2026-09-01T23:17:54Z,25.538592,53.558607,11.2,287.4
SYNTH_VESSEL_10,2026-09-01T23:21:54Z,25.542312,53.545482,11.2,287.5
SYNTH_VESSEL_10,2026-09-01T23:25:54Z,25.546047,53.532363,11.1,287.3
SYNTH_VESSEL_10,2026-09-01T23:29:54Z,25.549732,53.519282,11.2,287.3
SYNTH_VESSEL_10,2026-09-01T23:33:54Z,25.553433,53.506077,11.2,287.8
SYNTH_VESSEL_10,2026-09-01T23:37:54Z,25.557228,53.492968,11.1,287.9
SYNTH_VESSEL_10,2026-09-01T23:41:54Z,25.561021,53.479963,11.0,287.5
SYNTH_VESSEL_10,2026-09-01T23:45:54Z,25.564675,53.467082,11.0,287.5
SYNTH_VESSEL_10,2026-09-01T23:49:54Z,25.568341,53.454214,11.1,287.0
SYNTH_VESSEL_10,2026-09-01T23:53:54Z,25.571940,53.441168,11.2,286.5
SYNTH_VESSEL_10,2026-09-01T23:57:54Z,25.575469,53.427998,11.1,287.0
SYNTH_VESSEL_10,2026-09-02T00:01:54Z,25.579051,53.414991,11.0,286.9
SYNTH_VESSEL_10,2026-09-02T00:05:54Z,25.582586,53.402108,10.9,287.1
SYNTH_VESSEL_10,2026-09-02T00:09:54Z,25.586159,53.389269,10.8,287.5
SYNTH_VESSEL_10,2026-09-02T00:13:54Z,25.589761,53.376599,10.9,287.9
SYNTH_VESSEL_10,2026-09-02T00:17:54Z,25.593478,53.363841,11.1,288.3
SYNTH_VESSEL_10,2026-09-02T00:21:54Z,25.597320,53.350935,11.1,288.2
SYNTH_VESSEL_10,2026-09-02T00:25:54Z,25.601149,53.338021,11.0,288.3
SYNTH_VESSEL_10,2026-09-02T00:29:54Z,25.604965,53.325230,10.8,288.3
SYNTH_VESSEL_10,2026-09-02T00:33:54Z,25.608730,53.312613,10.9,288.8
SYNTH_VESSEL_10,2026-09-02T00:37:54Z,25.612624,53.299892,11.0,288.7
SYNTH_VESSEL_10,2026-09-02T00:41:54Z,25.616527,53.287076,11.1,288.5
SYNTH_VESSEL_10,2026-09-02T00:45:54Z,25.620441,53.274133,11.2,289.0
SYNTH_VESSEL_11,2026-09-01T18:12:37Z,25.414034,54.416888,8.2,250.3
SYNTH_VESSEL_11,2026-09-01T18:16:37Z,25.410961,54.407398,8.2,248.4
SYNTH_VESSEL_11,2026-09-01T18:20:37Z,25.407616,54.398035,8.1,247.6
SYNTH_VESSEL_11,2026-09-01T18:24:37Z,25.404212,54.388877,8.0,246.7
SYNTH_VESSEL_11,2026-09-01T18:28:37Z,25.400717,54.379877,8.0,245.2
SYNTH_VESSEL_11,2026-09-01T18:32:37Z,25.397010,54.371010,7.9,243.6
SYNTH_VESSEL_11,2026-09-01T18:36:37Z,25.393107,54.362322,7.8,241.8
SYNTH_VESSEL_11,2026-09-01T18:40:37Z,25.389020,54.353885,7.7,240.0
SYNTH_VESSEL_11,2026-09-01T18:44:37Z,25.384726,54.345647,7.7,238.3
SYNTH_VESSEL_11,2026-09-01T18:48:37Z,25.380240,54.337622,7.7,236.5
SYNTH_VESSEL_11,2026-09-01T18:52:37Z,25.375498,54.329703,7.8,235.1
SYNTH_VESSEL_11,2026-09-01T18:56:37Z,25.370523,54.321798,7.8,233.6
SYNTH_VESSEL_11,2026-09-01T19:00:37Z,25.365382,54.314075,7.7,232.0
SYNTH_VESSEL_11,2026-09-01T19:04:37Z,25.360132,54.306649,7.7,230.9
SYNTH_VESSEL_11,2026-09-01T19:08:37Z,25.354764,54.299327,7.6,229.3
SYNTH_VESSEL_11,2026-09-01T19:12:37Z,25.349278,54.292267,7.7,228.0
SYNTH_VESSEL_11,2026-09-01T19:16:37Z,25.343594,54.285274,7.6,226.4
SYNTH_VESSEL_11,2026-09-01T19:20:37Z,25.337769,54.278508,7.6,224.6
SYNTH_VESSEL_11,2026-09-01T19:24:37Z,25.331761,54.271942,7.7,223.7
SYNTH_VESSEL_11,2026-09-01T19:28:37Z,25.325586,54.265424,7.6,221.8
SYNTH_VESSEL_11,2026-09-01T19:32:37Z,25.319313,54.259210,7.6,220.0
SYNTH_VESSEL_11,2026-09-01T19:36:37Z,25.312889,54.253237,7.5,218.9
SYNTH_VESSEL_11,2026-09-01T19:40:37Z,25.306416,54.247468,7.4,217.3
SYNTH_VESSEL_11,2026-09-01T19:44:37Z,25.299857,54.241952,7.4,216.1
SYNTH_VESSEL_11,2026-09-01T19:48:37Z,25.293239,54.236618,7.3,214.6
SYNTH_VESSEL_11,2026-09-01T19:52:37Z,25.286545,54.231507,7.2,213.7
SYNTH_VESSEL_11,2026-09-01T19:56:37Z,25.279867,54.226577,7.2,212.3
SYNTH_VESSEL_11,2026-09-01T20:00:37Z,25.273097,54.221840,7.1,211.2
SYNTH_VESSEL_11,2026-09-01T20:04:37Z,25.266322,54.217304,7.0,209.3
SYNTH_VESSEL_11,2026-09-01T20:08:37Z,25.259557,54.213102,7.1,208.3
SYNTH_VESSEL_11,2026-09-01T20:12:37Z,25.252636,54.208980,7.1,207.3
SYNTH_VESSEL_11,2026-09-01T20:16:37Z,25.245656,54.204993,7.0,206.4
SYNTH_VESSEL_11,2026-09-01T20:20:37Z,25.238751,54.201200,7.1,204.6
SYNTH_VESSEL_11,2026-09-01T20:24:37Z,25.231639,54.197596,7.0,203.1
SYNTH_VESSEL_11,2026-09-01T20:28:37Z,25.224453,54.194206,7.1,202.1
SYNTH_VESSEL_11,2026-09-01T20:32:37Z,25.217105,54.190909,7.2,200.6
SYNTH_VESSEL_11,2026-09-01T20:36:37Z,25.209592,54.187783,7.3,199.6
SYNTH_VESSEL_11,2026-09-01T20:40:37Z,25.201965,54.184786,7.2,198.5
SYNTH_VESSEL_11,2026-09-01T20:44:37Z,25.194399,54.181987,7.1,197.3
SYNTH_VESSEL_11,2026-09-01T20:48:37Z,25.186848,54.179396,7.1,196.2
SYNTH_VESSEL_11,2026-09-01T20:52:37Z,25.179256,54.176957,7.0,194.6
SYNTH_VESSEL_11,2026-09-01T20:56:37Z,25.171714,54.174794,7.0,193.2
SYNTH_VESSEL_11,2026-09-01T21:00:37Z,25.164200,54.172839,6.9,191.6
SYNTH_VESSEL_11,2026-09-01T21:04:37Z,25.156660,54.171134,7.1,190.5
SYNTH_VESSEL_11,2026-09-01T21:08:37Z,25.148969,54.169567,7.0,189.1
SYNTH_VESSEL_11,2026-09-01T21:12:37Z,25.141321,54.168209,6.9,187.7
SYNTH_VESSEL_11,2026-09-01T21:16:37Z,25.133714,54.167075,6.8,186.3
SYNTH_VESSEL_11,2026-09-01T21:20:37Z,25.126239,54.166158,6.7,185.0
SYNTH_VESSEL_11,2026-09-01T21:24:37Z,25.118802,54.165434,6.9,183.7
SYNTH_VESSEL_11,2026-09-01T21:28:37Z,25.111219,54.164887,6.9,182.2
SYNTH_VESSEL_11,2026-09-01T21:32:37Z,25.103518,54.164565,6.8,180.6
SYNTH_VESSEL_11,2026-09-01T21:36:37Z,25.095971,54.164484,6.9,179.6
SYNTH_VESSEL_11,2026-09-01T21:40:37Z,25.088266,54.164538,7.1,178.5
SYNTH_VESSEL_11,2026-09-01T21:44:37Z,25.080423,54.164763,7.2,177.1
SYNTH_VESSEL_11,2026-09-01T21:48:37Z,25.072424,54.165211,7.1,175.9
SYNTH_VESSEL_11,2026-09-01T21:52:37Z,25.064523,54.165830,7.3,174.4
SYNTH_VESSEL_11,2026-09-01T21:56:37Z,25.056510,54.166693,7.2,173.7
SYNTH_VESSEL_11,2026-09-01T22:00:37Z,25.048524,54.167672,7.3,172.0
SYNTH_VESSEL_11,2026-09-01T22:04:37Z,25.040467,54.168920,7.4,170.4
SYNTH_VESSEL_11,2026-09-01T22:08:37Z,25.032340,54.170438,7.5,169.1
SYNTH_VESSEL_11,2026-09-01T22:12:37Z,25.024192,54.172165,7.6,167.4
SYNTH_VESSEL_11,2026-09-01T22:16:37Z,25.015995,54.174182,7.7,166.6
SYNTH_VESSEL_11,2026-09-01T22:20:37Z,25.007694,54.176363,7.7,165.3
SYNTH_VESSEL_11,2026-09-01T22:24:37Z,24.999463,54.178742,7.6,164.5
SYNTH_VESSEL_11,2026-09-01T22:28:37Z,24.991394,54.181216,7.6,162.6
SYNTH_VESSEL_11,2026-09-01T22:32:37Z,24.983307,54.184006,7.6,161.4
SYNTH_VESSEL_11,2026-09-01T22:36:37Z,24.975356,54.186952,7.7,160.6
SYNTH_VESSEL_11,2026-09-01T22:40:37Z,24.967319,54.190076,7.6,159.3
SYNTH_VESSEL_11,2026-09-01T22:44:37Z,24.959420,54.193360,7.6,157.6
SYNTH_VESSEL_11,2026-09-01T22:48:37Z,24.951576,54.196922,7.6,156.4
SYNTH_VESSEL_11,2026-09-01T22:52:37Z,24.943817,54.200669,7.7,155.1
SYNTH_VESSEL_11,2026-09-01T22:56:37Z,24.936079,54.204638,7.8,153.4
SYNTH_VESSEL_11,2026-09-01T23:00:37Z,24.928380,54.208895,7.7,151.6
SYNTH_VESSEL_11,2026-09-01T23:04:37Z,24.920880,54.213363,7.8,150.5
SYNTH_VESSEL_11,2026-09-01T23:08:37Z,24.913338,54.218059,7.7,148.8
SYNTH_VESSEL_11,2026-09-01T23:12:37Z,24.906041,54.222933,7.7,147.3
SYNTH_VESSEL_11,2026-09-01T23:16:37Z,24.898832,54.228037,7.6,145.8
SYNTH_VESSEL_11,2026-09-01T23:20:37Z,24.891884,54.233248,7.5,144.7
SYNTH_VESSEL_11,2026-09-01T23:24:37Z,24.885100,54.238538,7.6,143.6
SYNTH_VESSEL_11,2026-09-01T23:28:37Z,24.878317,54.244052,7.6,142.4
SYNTH_VESSEL_12,2026-09-01T20:50:52Z,25.324583,54.251391,6.3,75.0
SYNTH_VESSEL_12,2026-09-01T20:54:52Z,25.326404,54.258902,6.4,74.0
SYNTH_VESSEL_12,2026-09-01T20:58:52Z,25.328363,54.266467,6.5,72.7
SYNTH_VESSEL_12,2026-09-01T21:02:52Z,25.330508,54.274087,6.6,71.4
SYNTH_VESSEL_12,2026-09-01T21:06:52Z,25.332844,54.281749,6.6,70.2
SYNTH_VESSEL_12,2026-09-01T21:10:52Z,25.335341,54.289424,6.7,69.0
